"ID","Fecha registro","Estado","Municipio","Fecha hechos","Lugar hechos","Modalidad violencia","Conoce agresor","Hubo drogas","Hubo armas","Violencia Física","Violencia Psicológica","Violencia Sexual","Violencia Patrimonial","Violencia Económica","Violencia Otra"
"1423702","2023-02-08","Jalisco","Tepatitlán de Morelos","2023-02-04","Espacio público","1 - Familiar","SI","NO","NO","1","1","0","0","0","0"
"1423776","2023-03-21","Jalisco","Guadalajara","2023-03-16","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1423848","2023-03-17","Jalisco","Tala","2022-06-10","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","0","0","0","0","0"
"1423891","2023-02-27","Jalisco","Zapopan","2023-02-08","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","0","1","0","0","0"
"1423944","2023-01-05","Jalisco","Puerto Vallarta","2022-11-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1424017","2023-01-18","Jalisco","Guadalajara","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1424029","2023-03-31","Jalisco","Tlajomulco de Zúñiga","2023-03-25","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1424103","2023-01-23","Jalisco","Tonalá","2023-01-11","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1424179","2023-02-01","Jalisco","Guadalajara","2023-01-24","Espacio particular","1 - Familiar","SI","Desconocido","NO","0","1","0","0","0","0"
"1424278","2023-03-08","Jalisco","Guadalajara","2022-11-13","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1424365","2023-01-09","Jalisco","Guadalajara","2022-12-23","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1424391","2023-01-17","Jalisco","Guadalajara","2023-01-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1424401","2023-03-16","Jalisco","Zapopan","2023-03-09","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1424409","2023-03-10","Jalisco","Tonalá","2023-02-23","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1424455","2023-01-03","Jalisco","Encarnación de Dí­az","2023-01-01","Espacio particular","1 - Familiar","SI","Desconocido","SI","0","1","0","0","0","0"
"1424492","2023-01-25","Jalisco","Guadalajara","2022-12-31","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1424499","2023-03-22","Jalisco","Zapopan","2022-05-31","Espacio particular","4 - En la comunidad","SI","NO","Desconocido","0","1","0","0","0","0"
"1424501","2023-03-07","Jalisco","Tototlán","2022-10-08","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1424506","2023-01-26","Jalisco","Guadalajara","2023-01-15","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1424523","2023-01-09","Jalisco","San Pedro Tlaquepaque","2023-01-05","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","0","0","0","0","0"
"1424535","2023-01-06","Jalisco","Guadalajara","2022-11-11","Espacio público","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1424568","2023-03-29","Jalisco","Tala","2022-12-01","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1424648","2023-01-16","Jalisco","Guadalajara","2022-11-01","Espacio particular","1 - Familiar","SI","NO","SI","1","1","0","1","0","0"
"1424696","2023-03-27","Jalisco","Tala","2022-10-16","Espacio público","4 - En la comunidad","NO","Desconocido","Desconocido","1","0","0","0","0","0"
"1424699","2023-02-16","Jalisco","San Pedro Tlaquepaque","2008-02-01","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1424761","2023-02-28","Jalisco","Tala","2022-04-01","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","1","0","0","0","0","0"
"1424769","2023-02-10","Jalisco","Tuxpan","2022-04-18","Espacio particular","4 - En la comunidad","SI","NO","NO","0","1","1","0","0","0"
"1424832","2023-03-17","Jalisco","Ixtlahuacán de los Membrillos","2022-12-21","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1424860","2023-02-15","Jalisco","Guadalajara","2022-09-14","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1424866","2023-03-08","Jalisco","Puerto Vallarta","2022-12-10","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1424888","2023-02-22","Jalisco","Puerto Vallarta","2023-02-10","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1424892","2023-02-20","Jalisco","Guadalajara","2023-02-07","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1424982","2023-03-08","Jalisco","Guadalajara","2023-03-07","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1425012","2023-01-23","Jalisco","Puerto Vallarta","2022-10-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1425067","2023-01-06","Jalisco","Tlajomulco de Zúñiga","2022-10-16","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1425126","2023-02-02","Jalisco","Guadalajara","2023-01-28","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1425141","2023-02-28","Jalisco","Tonalá","2022-12-20","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1425229","2023-03-09","Jalisco","Zapopan","2023-03-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1425233","2023-01-06","Jalisco","Guadalajara","2022-11-11","Espacio público","1 - Familiar","SI","SI","Desconocido","0","1","0","0","0","0"
"1425378","2023-03-03","Jalisco","Guadalajara","2023-02-22","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1425430","2023-02-09","Jalisco","San Miguel el Alto","2023-01-31","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1425483","2023-02-14","Jalisco","Tonalá","2023-02-16","Espacio particular","1 - Familiar","SI","NO","NO","1","1","1","1","1","1"
"1425575","2023-03-07","Jalisco","Puerto Vallarta","2023-02-01","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1425582","2023-01-31","Jalisco","San Pedro Tlaquepaque","2023-01-22","Espacio particular","1 - Familiar","SI","Desconocido","SI","0","1","0","0","0","0"
"1425639","2023-03-01","Jalisco","Tala","2023-01-09","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1425717","2023-02-01","Jalisco","Zapopan","2022-11-04","Espacio particular","1 - Familiar","NO","NO","Desconocido","0","1","0","0","0","0"
"1425741","2023-02-03","Jalisco","Zapopan","2023-01-19","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","1","1","0","0","0","0"
"1425751","2023-01-20","Jalisco","Tonalá","2023-01-07","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1425765","2023-03-10","Jalisco","Ixtlahuacán del Rí­o","2023-03-09","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1425820","2023-01-21","Jalisco","Tomatlán","2023-01-18","Espacio particular","4 - En la comunidad","NO","Desconocido","Desconocido","0","0","1","0","0","0"
"1425873","2023-01-09","Jalisco","Guadalajara","2022-12-30","Espacio particular","4 - En la comunidad","SI","Desconocido","SI","1","1","0","0","0","0"
"1425881","2023-02-02","Jalisco","Tonalá","2023-01-19","Espacio particular","2 - Laboral","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1425934","2023-03-21","Jalisco","Tlajomulco de Zúñiga","2023-03-17","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","1","0","0","0","0"
"1425965","2023-03-07","Jalisco","Guadalajara","2023-03-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1426174","2023-03-01","Jalisco","Guadalajara","2022-10-01","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1426201","2023-02-27","Jalisco","Guadalajara","2022-11-27","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1426224","2023-03-07","Jalisco","Puerto Vallarta","2022-06-01","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","0","1","0","0","0"
"1426240","2023-02-14","Jalisco","Guadalajara","2022-10-09","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","1","0"
"1426551","2023-03-03","Jalisco","Ayotlán","2023-02-01","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1426569","2023-01-02","Jalisco","El Salto","2022-08-24","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1426676","2023-01-05","Jalisco","Tapalpa","2022-11-10","Espacio particular","1 - Familiar","SI","Desconocido","NO","0","1","0","0","0","0"
"1426865","2023-03-20","Jalisco","Tala","2022-06-20","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","0","0","0","0","0"
"1426877","2023-03-03","Jalisco","Colotlán","2023-02-05","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1426933","2023-01-16","Jalisco","Guadalajara","2022-11-15","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1426993","2023-03-06","Jalisco","Tala","2022-10-17","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","0","0","0","0","0"
"1427009","2023-03-02","Jalisco","San Pedro Tlaquepaque","2023-02-16","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1427012","2023-03-07","Jalisco","Zapopan","2023-03-04","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1427052","2023-01-24","Jalisco","Guadalajara","2023-01-11","Espacio particular","1 - Familiar","SI","SI","SI","0","1","0","0","0","0"
"1427067","2023-03-22","Jalisco","Guadalajara","2022-12-07","Espacio particular","1 - Familiar","SI","NO","NO","1","1","1","0","1","0"
"1427082","2023-01-25","Jalisco","Guadalajara","2023-01-17","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1427127","2023-03-02","Jalisco","Tamazula de Gordiano","2022-03-14","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","1","0","0","0","0","0"
"1427141","2023-03-29","Jalisco","Puerto Vallarta","2023-02-09","Espacio público","1 - Familiar","SI","Desconocido","NO","1","1","0","1","0","0"
"1427167","2023-02-28","Jalisco","Guadalajara","2023-02-26","Espacio particular","1 - Familiar","SI","NO","Desconocido","0","1","0","0","0","0"
"1427305","2023-01-02","Jalisco","Tonalá","2022-04-20","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","0","0","1","0","0"
"1427356","2023-03-03","Jalisco","Ameca","2023-03-01","Espacio particular","1 - Familiar","SI","SI","SI","1","1","1","0","1","0"
"1427364","2023-03-02","Jalisco","Puerto Vallarta","2023-01-25","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1427419","2023-01-30","Jalisco","Tlajomulco de Zúñiga","2023-01-20","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1427444","2023-02-07","Jalisco","Zapopan","2023-01-27","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1427456","2023-03-17","Jalisco","Tala","1968-07-20","Espacio particular","1 - Familiar","SI","SI","SI","0","0","0","0","0","1"
"1427457","2023-03-03","Jalisco","Tonalá","2023-02-28","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1427512","2023-02-13","Jalisco","El Salto","2023-02-06","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1427552","2023-02-03","Jalisco","Atotonilco el Alto","2022-10-19","Espacio particular","1 - Familiar","SI","SI","NO","1","1","0","0","1","0"
"1427553","2023-03-06","Jalisco","Zapopan","2023-03-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","0","0","0","0","0"
"1427586","2023-03-03","Jalisco","El Salto","2022-11-25","Espacio particular","1 - Familiar","SI","SI","SI","0","1","0","0","0","0"
"1427587","2023-03-14","Jalisco","Tonalá","2023-03-09","Espacio público","5 - Escolar/Docente","SI","NO","NO","1","0","0","0","0","0"
"1427595","2023-03-27","Jalisco","Zapopan","2023-02-03","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","1","1","0","0","1","0"
"1427599","2023-02-15","Jalisco","Guadalajara","2022-07-16","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1427659","2023-02-04","Jalisco","Puerto Vallarta","2023-01-25","Espacio particular","1 - Familiar","SI","Desconocido","SI","0","1","0","0","0","0"
"1427665","2023-03-31","Jalisco","La Huerta","2023-03-29","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1427687","2023-03-21","Jalisco","Guadalajara","2023-03-10","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1427692","2023-02-27","Jalisco","Guadalajara","2023-02-16","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1427705","2023-02-21","Jalisco","Zapopan","2023-02-15","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1427720","2023-02-22","Jalisco","Tonalá","2023-02-07","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1427734","2023-03-30","Jalisco","Guadalajara","2023-02-18","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1427754","2023-03-23","Jalisco","Tuxcueca","2007-06-19","Espacio público","1 - Familiar","SI","Desconocido","Desconocido","0","0","1","0","0","0"
"1427864","2023-02-27","Jalisco","Guadalajara","2023-02-18","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1427875","2023-02-14","Jalisco","Ocotlán","2023-02-06","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1427924","2023-03-05","Jalisco","Guadalajara","2020-05-27","Espacio particular","4 - En la comunidad","NO","Desconocido","Desconocido","1","1","0","0","0","0"
"1427969","2023-01-11","Jalisco","Tototlán","2022-12-22","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1428020","2023-03-01","Jalisco","Puerto Vallarta","2023-01-24","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1428043","2023-01-30","Jalisco","San Pedro Tlaquepaque","2022-11-25","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","1","0"
"1428058","2023-02-24","Jalisco","Zapopan","2023-02-22","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1428059","2023-03-01","Jalisco","Zapopan","2023-02-04","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","1","0","0","0","0"
"1428099","2023-02-08","Jalisco","Acatic","2023-01-22","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","1","0","0","0","0"
"1428105","2023-01-10","Jalisco","El Salto","2023-01-08","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1428120","2023-03-27","Jalisco","San Pedro Tlaquepaque","2023-01-22","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1428132","2023-03-14","Jalisco","Tlajomulco de Zúñiga","2023-03-12","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","0","1","0","0","0"
"1428260","2023-02-23","Jalisco","Zapopan","2023-02-12","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1428374","2023-02-04","Jalisco","Mixtlán","2023-02-03","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","0","0"
"1428387","2023-02-27","Jalisco","Guadalajara","2023-02-16","Espacio público","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1428422","2023-03-17","Jalisco","San Juan de los Lagos","2023-03-16","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","1","0","0","0","0"
"1428430","2023-02-10","Jalisco","Zapopan","2023-02-01","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1428444","2023-01-18","Jalisco","San Pedro Tlaquepaque","2023-01-03","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","1","0","0","0","0"
"1428527","2023-03-08","Jalisco","San Pedro Tlaquepaque","2023-02-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","1","0"
"1428617","2023-02-14","Jalisco","Zapopan","2023-02-06","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1428689","2023-01-24","Jalisco","Guadalajara","2023-01-01","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1428724","2023-02-24","Jalisco","Guadalajara","2023-02-20","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1428725","2023-03-22","Jalisco","Guadalajara","2023-03-04","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1428786","2023-01-20","Jalisco","Tlajomulco de Zúñiga","2023-01-07","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1428832","2023-03-27","Jalisco","Tala","2022-10-13","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1428877","2023-03-07","Jalisco","Huejúcar","2023-02-17","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1428913","2023-02-20","Jalisco","Tequila","2023-01-27","Espacio particular","1 - Familiar","SI","NO","Desconocido","0","1","0","0","0","0"
"1428967","2023-03-10","Jalisco","Tlajomulco de Zúñiga","2023-03-09","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1428976","2023-01-09","Jalisco","San Pedro Tlaquepaque","2022-09-13","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1429012","2023-02-24","Jalisco","Tala","2023-01-16","Espacio particular","1 - Familiar","NO","SI","Desconocido","1","1","0","0","1","0"
"1429138","2023-01-09","Jalisco","Puerto Vallarta","2023-01-04","Espacio público","4 - En la comunidad","NO","Desconocido","Desconocido","1","0","0","0","0","0"
"1429221","2023-03-29","Jalisco","Guadalajara","2023-02-14","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1429251","2023-01-03","Jalisco","Puerto Vallarta","2022-12-28","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","0","0","0","0","0"
"1429254","2023-02-14","Jalisco","San Pedro Tlaquepaque","2023-02-05","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1429266","2023-03-30","Jalisco","Guadalajara","2023-03-19","Espacio particular","1 - Familiar","NO","NO","Desconocido","0","1","0","0","0","0"
"1429304","2023-03-24","Jalisco","Tlajomulco de Zúñiga","2023-03-17","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1429365","2023-01-05","Jalisco","Puerto Vallarta","2022-11-04","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1429425","2023-02-09","Jalisco","Guadalajara","2023-02-08","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","1","0","0","0"
"1429448","2023-03-09","Jalisco","Guadalajara","2023-02-27","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1429483","2023-01-19","Jalisco","Zapopan","2023-01-08","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1429511","2023-03-10","Jalisco","Puerto Vallarta","2023-03-06","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1429546","2023-01-18","Jalisco","San Pedro Tlaquepaque","2023-01-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1429574","2023-03-22","Jalisco","Guadalajara","2023-03-15","Espacio particular","1 - Familiar","SI","Desconocido","SI","0","1","0","0","0","0"
"1429629","2023-01-12","Jalisco","Puerto Vallarta","2022-12-21","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1429674","2023-01-17","Jalisco","El Salto","2023-01-01","Espacio particular","1 - Familiar","SI","SI","SI","0","1","0","0","0","0"
"1429677","2023-01-25","Jalisco","Puerto Vallarta","2022-12-11","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1429682","2023-03-09","Jalisco","Guadalajara","2023-02-25","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1429786","2023-03-23","Jalisco","Zapotlán el Grande","2023-01-18","Espacio público","4 - En la comunidad","SI","NO","NO","1","1","0","0","0","0"
"1429793","2023-03-08","Jalisco","Guadalajara","2023-03-06","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1429801","2023-03-09","Jalisco","Lagos de Moreno","2023-03-08","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1429852","2023-02-28","Jalisco","Ameca","2022-12-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1429853","2023-01-27","Jalisco","San Pedro Tlaquepaque","2023-01-13","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1429904","2023-02-03","Jalisco","San Pedro Tlaquepaque","2023-01-27","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1429924","2023-01-27","Jalisco","San Pedro Tlaquepaque","2022-12-21","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1429926","2023-03-08","Jalisco","Tlajomulco de Zúñiga","2023-02-08","Espacio particular","1 - Familiar","SI","NO","SI","1","1","1","1","1","0"
"1429930","2023-02-28","Jalisco","Mascota","2022-12-20","Espacio particular","4 - En la comunidad","NO","Desconocido","NO","0","1","0","0","0","0"
"1429970","2023-02-01","Jalisco","San Pedro Tlaquepaque","2023-01-22","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430018","2023-02-20","Jalisco","Zapopan","2023-02-09","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430055","2023-01-24","Jalisco","Guadalajara","2022-12-26","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1430105","2023-03-03","Jalisco","Guadalajara","2023-03-02","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1430115","2023-02-27","Jalisco","San Pedro Tlaquepaque","2023-02-22","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","1","1","0"
"1430156","2023-03-07","Jalisco","San Pedro Tlaquepaque","2023-03-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430169","2023-03-17","Jalisco","Zapopan","2015-12-29","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430190","2023-01-18","Jalisco","Guadalajara","2023-01-05","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430223","2023-03-18","Jalisco","Puerto Vallarta","2023-03-09","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","1","1","0","1","1","0"
"1430243","2023-02-13","Jalisco","San Pedro Tlaquepaque","2023-02-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430275","2023-02-08","Jalisco","Zapopan","2023-01-31","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430308","2023-03-13","Jalisco","Puerto Vallarta","2023-03-10","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","1","0","0","0","0","0"
"1430315","2023-02-21","Jalisco","Guadalajara","2023-02-04","Espacio particular","1 - Familiar","SI","Desconocido","SI","0","1","0","0","0","0"
"1430327","2023-02-23","Jalisco","Zapopan","2023-02-18","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430339","2023-02-27","Jalisco","Tlajomulco de Zúñiga","2022-12-17","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430395","2023-01-28","Jalisco","Puerto Vallarta","2023-01-24","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1430419","2023-03-06","Jalisco","Guadalajara","2023-02-21","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1430424","2023-03-08","Jalisco","Guadalajara","2023-02-16","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1430536","2023-01-17","Jalisco","Tonalá","2023-01-01","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430592","2023-03-31","Jalisco","Zapopan","2023-03-23","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430605","2023-03-09","Jalisco","Zapopan","2023-03-05","Espacio particular","4 - En la comunidad","SI","NO","NO","0","1","0","0","0","0"
"1430664","2023-03-14","Jalisco","Zapopan","2023-02-24","Espacio particular","2 - Laboral","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430711","2023-01-12","Jalisco","Zapopan","2022-12-28","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430829","2023-03-08","Jalisco","Puerto Vallarta","2023-02-05","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430835","2023-01-10","Jalisco","San Pedro Tlaquepaque","2022-10-28","Espacio particular","1 - Familiar","SI","Desconocido","NO","1","1","1","1","1","0"
"1430837","2023-02-08","Jalisco","Tlajomulco de Zúñiga","2023-01-29","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1430858","2023-03-22","Jalisco","Puerto Vallarta","2023-02-17","Espacio particular","1 - Familiar","SI","NO","NO","1","1","1","1","1","0"
"1430860","2023-03-16","Jalisco","Zapopan","2023-03-14","Espacio particular","1 - Familiar","SI","SI","SI","1","1","0","0","0","0"
"1430891","2023-01-12","Jalisco","Guadalajara","2022-11-17","Espacio público","5 - Escolar/Docente","SI","SI","NO","1","1","0","0","0","0"
"1430953","2023-03-02","Jalisco","Tlajomulco de Zúñiga","2023-02-01","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","0","0"
"1430984","2023-03-10","Jalisco","Puerto Vallarta","2023-02-23","Espacio particular","1 - Familiar","SI","SI","NO","1","1","0","0","0","0"
"1431002","2023-02-01","Jalisco","Tlajomulco de Zúñiga","2023-01-24","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1431032","2023-02-17","Jalisco","Tonalá","2023-02-08","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1431051","2023-03-06","Jalisco","Puerto Vallarta","2023-02-16","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1431062","2023-01-27","Jalisco","Guadalajara","2023-01-16","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
