ID,Fecha registro,Estado,Municipio,Fecha hechos,Lugar hechos,Modalidad violencia,Conoce agresor,Hubo drogas,Hubo armas,Violencia Física,Violencia Psicológica,Violencia Sexual,Violencia Patrimonial,Violencia Económica,Violencia Otra
1488330,09/02/2023,Colima,Cuauhtémoc,06/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1488495,28/02/2023,Colima,Colima,25/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1490493,17/03/2023,Colima,Manzanillo,11/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,0,0
1491392,22/03/2023,Colima,Colima,20/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1491698,02/03/2023,Colima,Ciudad de Villa de ílvarez,19/02/2023,Espacio particular,1 - Familiar,NO,SI,NO,1,1,0,0,0,0
1491735,09/02/2023,Colima,Ciudad de Villa de ílvarez,19/12/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1492105,23/02/2023,Colima,Tecomán,18/02/2023,Espacio particular,1 - Familiar,SI,SI,NO,1,1,1,1,1,0
1492270,20/01/2023,Colima,Ciudad de Villa de ílvarez,17/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1492328,31/01/2023,Colima,Colima,29/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1492366,31/01/2023,Colima,Colima,26/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1492499,01/03/2023,Colima,Manzanillo,18/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,1,1,1,0
1492554,14/03/2023,Colima,Colima,10/03/2023,Espacio particular,1 - Familiar,SI,SI,SI,1,1,0,1,0,0
1492601,01/02/2023,Colima,Colima,01/02/2023,Espacio particular,1 - Familiar,SI,NO,NO,1,1,0,0,0,0
1492948,31/03/2023,Colima,Manzanillo,02/11/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,0,0
1494093,12/01/2023,Colima,Colima,12/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1494366,10/01/2023,Colima,Colima,18/10/2022,Espacio público,4 - En la comunidad,SI,Desconocido,Desconocido,1,1,1,0,0,0
1494704,12/03/2023,Colima,Tecomán,12/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,NO,0,1,0,0,0,0
1495628,23/03/2023,Colima,Tecomán,19/11/2021,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1495778,02/03/2023,Colima,Ciudad de Villa de ílvarez,03/01/2023,Espacio público,1 - Familiar,NO,NO,NO,1,1,0,0,0,0
1495815,30/03/2023,Colima,Ciudad de Villa de ílvarez,28/11/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1496177,24/03/2023,Colima,Colima,24/03/2023,Espacio particular,1 - Familiar,SI,NO,Desconocido,1,1,0,0,0,0
1497711,16/03/2023,Colima,Colima,13/03/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,0,0,0,0,1
1498050,30/03/2023,Colima,Ciudad de Villa de ílvarez,01/08/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,0,0,0,1,0
1498101,25/01/2023,Colima,Manzanillo,18/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,0,0
1498555,13/01/2023,Colima,Manzanillo,25/05/2022,Espacio particular,4 - En la comunidad,SI,Desconocido,Desconocido,0,1,0,0,0,0
1498675,31/03/2023,Colima,Manzanillo,08/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,1,0,0,0
1498940,02/01/2023,Colima,Colima,01/01/2023,Espacio público,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1499039,05/01/2023,Colima,Colima,28/12/2022,Espacio particular,1 - Familiar,SI,SI,NO,0,0,1,0,0,0
1500221,01/03/2023,Colima,Colima,06/02/2023,Espacio particular,1 - Familiar,SI,SI,Desconocido,1,1,0,0,0,0
1500307,03/02/2023,Colima,Ciudad de Armerí­a,22/01/2023,Espacio particular,4 - En la comunidad,SI,Desconocido,Desconocido,0,1,0,0,0,0
1501935,17/01/2023,Colima,Colima,09/01/2023,Espacio particular,1 - Familiar,SI,SI,SI,1,1,1,1,1,0
1502061,23/01/2023,Colima,Ciudad de Villa de ílvarez,05/12/2022,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,0,0
1502786,21/03/2023,Colima,Ciudad de Villa de ílvarez,14/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1503042,18/01/2023,Colima,Manzanillo,23/12/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,1,1,0
1503086,30/03/2023,Colima,Comala,0000-00-00,Espacio particular,1 - Familiar,SI,NO,Desconocido,1,1,0,0,0,0
1503247,04/01/2023,Colima,Manzanillo,08/08/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1503419,14/02/2023,Colima,Colima,14/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1503582,25/01/2023,Colima,Manzanillo,15/01/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,1,0,0,0,0
1503659,17/03/2023,Colima,Manzanillo,20/02/2023,Espacio particular,4 - En la comunidad,NO,Desconocido,Desconocido,0,1,1,0,0,0
1503793,28/02/2023,Colima,Colima,20/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,1,0
1504013,10/01/2023,Colima,Ciudad de Villa de ílvarez,19/12/2022,Espacio particular,1 - Familiar,NO,SI,Desconocido,1,1,0,0,0,0
1504089,30/01/2023,Colima,Ciudad de Villa de ílvarez,14/12/2022,Espacio particular,1 - Familiar,SI,Desconocido,SI,1,0,0,0,0,0
1504251,16/03/2023,Colima,Ciudad de Villa de ílvarez,05/11/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1504285,26/01/2023,Colima,Ciudad de Armerí­a,11/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,0,0
1504417,22/02/2023,Colima,Manzanillo,07/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1504608,14/02/2023,Colima,Colima,05/02/2023,Espacio particular,2 - Laboral,SI,Desconocido,Desconocido,0,1,0,0,0,0
1504853,28/02/2023,Colima,Colima,28/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1505620,14/02/2023,Colima,Comala,03/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1505975,09/01/2023,Colima,Manzanillo,06/12/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,1,1,1,0
1506737,02/02/2023,Colima,Manzanillo,10/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,1,0
1507076,21/03/2023,Colima,Ciudad de Villa de ílvarez,07/02/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,1,0,0,0,0
1507328,31/01/2023,Colima,Colima,27/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1507431,31/01/2023,Colima,Cuauhtémoc,20/01/2023,Espacio público,1 - Familiar,SI,SI,NO,1,0,0,0,0,0
1507780,24/03/2023,Colima,Ciudad de Villa de ílvarez,21/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1507831,24/01/2023,Colima,Ciudad de Villa de ílvarez,22/01/2023,Espacio particular,1 - Familiar,SI,SI,NO,0,1,0,0,1,0
1508074,24/01/2023,Colima,Colima,20/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1508202,27/02/2023,Colima,Colima,15/12/2022,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,1,0
1508365,28/02/2023,Colima,Colima,16/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1508572,31/01/2023,Colima,Manzanillo,25/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,0,0
1508770,07/02/2023,Colima,Manzanillo,27/01/2023,Espacio particular,1 - Familiar,SI,SI,NO,1,1,1,1,1,0
1509500,10/01/2023,Colima,Colima,08/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1509617,30/03/2023,Colima,Colima,31/08/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,0,1,0,0,0
1509677,29/03/2023,Colima,Ciudad de Villa de ílvarez,19/03/2023,Espacio particular,1 - Familiar,SI,SI,Desconocido,0,1,0,1,1,0
1509924,28/03/2023,Colima,Colima,22/03/2023,Espacio particular,4 - En la comunidad,SI,Desconocido,Desconocido,0,0,1,0,0,0
1509952,02/02/2023,Colima,Colima,14/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1509978,13/03/2023,Colima,Colima,10/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1510058,08/01/2023,Colima,Colima,08/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1510205,25/01/2023,Colima,Colima,24/01/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,0,0
1510255,25/01/2023,Colima,Manzanillo,15/01/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,1,0,0,0,0
1510603,16/01/2023,Colima,Colima,12/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1511422,20/01/2023,Colima,Manzanillo,19/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,1,1,1,0
1511667,10/02/2023,Colima,Colima,24/01/2023,Espacio particular,1 - Familiar,SI,SI,Desconocido,0,1,0,1,0,0
1511864,16/02/2023,Colima,Manzanillo,13/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,1,0
1512023,23/01/2023,Colima,Manzanillo,10/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,1,0,0
1512132,02/03/2023,Colima,Colima,25/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1512248,31/03/2023,Colima,Ciudad de Villa de ílvarez,04/11/2021,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,0,1,0,0,0
1512570,10/03/2023,Colima,Colima,26/02/2023,Espacio particular,1 - Familiar,SI,SI,SI,1,1,0,1,0,0
1512697,28/02/2023,Colima,Manzanillo,20/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,1,1,1,0
1513006,28/02/2023,Colima,Ciudad de Villa de ílvarez,18/02/2023,Espacio particular,1 - Familiar,SI,NO,NO,1,1,0,0,0,0
1513293,12/01/2023,Colima,Ciudad de Villa de ílvarez,12/01/2023,Espacio público,4 - En la comunidad,NO,Desconocido,Desconocido,0,1,0,0,0,0
1513357,16/03/2023,Colima,Ciudad de Villa de ílvarez,07/03/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1514470,03/03/2023,Colima,Tecomán,01/02/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,0,0,0,0,0
1515327,30/01/2023,Colima,Cuauhtémoc,22/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,NO,1,1,0,0,1,0
1515847,15/03/2023,Colima,Colima,17/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,NO,1,1,0,0,0,0
1516178,27/03/2023,Colima,Manzanillo,13/03/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,0,0
1516351,30/03/2023,Colima,Ciudad de Villa de ílvarez,30/08/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1516838,18/01/2023,Colima,Colima,05/01/2023,Espacio particular,1 - Familiar,SI,NO,SI,0,0,0,0,1,0
1517136,15/03/2023,Colima,Colima,09/02/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,0,0
1517208,24/02/2023,Colima,Colima,23/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1518712,22/02/2023,Colima,Ciudad de Villa de ílvarez,22/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1518799,15/02/2023,Colima,Colima,29/01/2023,Espacio particular,1 - Familiar,SI,SI,Desconocido,0,1,0,0,0,0
1519574,15/03/2023,Colima,Ciudad de Villa de ílvarez,09/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1519651,02/03/2023,Colima,Manzanillo,02/10/2013,Espacio particular,1 - Familiar,SI,Desconocido,NO,1,1,1,1,1,0
1519719,09/01/2023,Colima,Manzanillo,12/12/2022,Espacio particular,1 - Familiar,SI,Desconocido,NO,0,1,0,0,1,0
1520213,09/01/2023,Colima,Colima,08/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,0,0,0,0,0
1520716,09/01/2023,Colima,Ciudad de Villa de ílvarez,07/12/2022,Espacio particular,1 - Familiar,NO,NO,NO,1,1,0,0,0,0
1521349,11/03/2023,Colima,Colima,11/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1521705,14/02/2023,Colima,Ciudad de Villa de ílvarez,26/11/2022,Espacio particular,1 - Familiar,SI,SI,NO,1,1,1,1,1,0
1521842,03/01/2023,Colima,Manzanillo,21/12/2022,Espacio particular,1 - Familiar,NO,NO,NO,1,0,0,0,0,0
1522072,15/02/2023,Colima,Manzanillo,14/02/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,0,0,0,0,0
1522640,29/03/2023,Colima,Colima,27/03/2023,Espacio público,2 - Laboral,NO,Desconocido,Desconocido,0,1,0,0,0,0
1523143,21/02/2023,Colima,Ciudad de Villa de ílvarez,16/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1523850,23/03/2023,Colima,Colima,10/03/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1523864,27/02/2023,Colima,Tecomán,07/01/2023,Espacio particular,1 - Familiar,NO,SI,NO,0,1,0,0,0,0
1524212,15/01/2023,Colima,Manzanillo,10/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,1,0,0,0
1524763,02/01/2023,Colima,Manzanillo,31/12/2022,Espacio particular,1 - Familiar,SI,SI,NO,1,1,0,0,0,0
1525539,24/02/2023,Colima,Ciudad de Armerí­a,04/03/2022,Espacio público,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1526078,29/03/2023,Colima,Manzanillo,28/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,1,0
1527157,12/03/2023,Colima,Coquimatlán,06/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,1,0,0
1527495,15/03/2023,Colima,Tecomán,14/02/2023,Espacio particular,1 - Familiar,SI,SI,NO,0,1,0,0,0,0
1527523,13/03/2023,Colima,Colima,12/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1527590,27/02/2023,Colima,Colima,15/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,1,0,0
1527938,27/01/2023,Colima,Manzanillo,28/12/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,1,1,1,0
1528629,12/02/2023,Colima,Colima,10/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1528668,23/01/2023,Colima,Ciudad de Villa de ílvarez,21/01/2022,Espacio particular,1 - Familiar,SI,Desconocido,SI,1,1,0,0,1,0
1529230,15/03/2023,Colima,Tecomán,13/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1529487,03/02/2023,Colima,Tecomán,28/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1529715,24/03/2023,Colima,Tecomán,19/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1530746,28/02/2023,Colima,Ciudad de Villa de ílvarez,18/02/2023,Espacio particular,1 - Familiar,SI,SI,Desconocido,1,1,1,1,0,0
1531043,23/03/2023,Colima,Ciudad de Villa de ílvarez,12/02/2023,Espacio particular,1 - Familiar,SI,SI,Desconocido,1,0,0,0,0,0
1531070,07/03/2023,Colima,Manzanillo,17/08/2022,Espacio público,2 - Laboral,SI,Desconocido,Desconocido,0,1,0,0,0,0
1531648,21/03/2023,Colima,Colima,20/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,0,0,0,1,0
1531940,29/03/2023,Colima,Colima,25/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1532455,04/01/2023,Colima,Manzanillo,02/01/2023,Espacio particular,1 - Familiar,SI,SI,SI,1,1,0,1,1,0
1532469,12/02/2023,Colima,Ciudad de Villa de ílvarez,04/02/2023,Espacio particular,1 - Familiar,SI,SI,NO,1,1,1,1,1,0
1532981,23/03/2023,Colima,Colima,10/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,1,0
1533351,23/03/2023,Colima,Colima,02/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1533473,17/03/2023,Colima,Colima,31/01/2023,Espacio particular,1 - Familiar,SI,NO,SI,1,1,0,0,0,1
1533767,23/03/2023,Colima,Tecomán,22/03/2023,Espacio particular,1 - Familiar,SI,SI,NO,0,1,0,0,1,0
1533821,28/02/2023,Colima,Comala,19/02/2023,Espacio público,1 - Familiar,SI,SI,NO,1,1,0,0,0,0
1534111,30/01/2023,Colima,Ciudad de Villa de ílvarez,28/10/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1534683,14/03/2023,Colima,Ciudad de Villa de ílvarez,07/11/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1534690,30/01/2023,Colima,Ciudad de Villa de ílvarez,14/12/2022,Espacio particular,1 - Familiar,SI,Desconocido,NO,0,1,0,0,0,0
1535000,05/01/2023,Colima,Tecomán,03/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,0,0
1535035,07/03/2023,Colima,Ciudad de Armerí­a,28/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,SI,1,1,1,1,1,0
1535478,26/01/2023,Colima,Colima,23/01/2023,Espacio particular,1 - Familiar,SI,SI,NO,1,1,1,1,1,0
1535749,27/03/2023,Colima,Colima,21/03/2023,Espacio particular,4 - En la comunidad,SI,Desconocido,Desconocido,0,1,0,0,0,0
1535876,16/02/2023,Colima,Manzanillo,13/02/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,1,0,0,0,0
1536266,13/03/2023,Colima,Colima,13/03/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1536646,24/03/2023,Colima,Colima,01/10/2022,Espacio particular,4 - En la comunidad,NO,Desconocido,Desconocido,0,0,1,0,0,0
1536897,23/01/2023,Colima,Manzanillo,09/02/2022,Espacio público,1 - Familiar,SI,SI,NO,1,1,1,1,1,0
1537458,02/03/2023,Colima,Cuauhtémoc,27/02/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,0,0
1537488,28/03/2023,Colima,Manzanillo,16/02/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,1,1,0,0,0
1537914,15/03/2023,Colima,Tecomán,03/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,NO,1,1,0,1,1,0
1538024,14/03/2023,Colima,Tecomán,02/03/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,1,1,1,1,0
1538439,25/01/2023,Colima,Tecomán,22/12/2022,Espacio particular,1 - Familiar,SI,NO,SI,0,1,0,1,1,0
1538913,30/01/2023,Colima,Ciudad de Villa de ílvarez,28/11/2022,Espacio público,1 - Familiar,SI,Desconocido,Desconocido,1,0,0,0,0,0
1539102,17/03/2023,Colima,Ciudad de Villa de ílvarez,15/03/2023,Espacio particular,1 - Familiar,SI,SI,NO,0,1,0,0,0,0
1539820,23/03/2023,Colima,Colima,14/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,0,0
1540412,08/01/2023,Colima,Colima,08/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1541068,12/02/2023,Colima,Colima,14/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1541311,07/02/2023,Colima,Ciudad de Villa de ílvarez,01/02/2023,Espacio particular,1 - Familiar,SI,NO,NO,1,1,1,0,0,0
1541413,14/03/2023,Colima,Ciudad de Villa de ílvarez,03/03/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,1,0,0,0,0
1541794,20/01/2023,Colima,Colima,24/05/2019,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,1,0
1542480,07/02/2023,Colima,Colima,05/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1542482,10/01/2023,Colima,Manzanillo,28/11/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,1,1,0
1542502,23/01/2023,Colima,Cuauhtémoc,03/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,0,0
1543000,09/01/2023,Colima,Ciudad de Villa de ílvarez,17/09/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1543139,31/03/2023,Colima,Comala,19/02/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,0,0,0,0,1
1543327,27/02/2023,Colima,Colima,13/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1543392,02/01/2023,Colima,Manzanillo,30/12/2022,Espacio particular,1 - Familiar,NO,NO,NO,1,0,0,0,0,0
1545297,23/01/2023,Colima,Colima,27/09/2021,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,1,0
1545433,16/03/2023,Colima,Manzanillo,06/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,1,0
1545688,13/03/2023,Colima,Ciudad de Villa de ílvarez,09/03/2023,Espacio particular,1 - Familiar,NO,Desconocido,NO,1,1,0,0,0,0
1545707,13/01/2023,Colima,Manzanillo,17/11/2022,Espacio particular,4 - En la comunidad,NO,Desconocido,Desconocido,0,1,0,0,0,0
1546348,02/03/2023,Colima,Manzanillo,26/02/2023,Espacio público,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,1,0,0
1546547,12/01/2023,Colima,Manzanillo,12/01/2023,Espacio particular,1 - Familiar,SI,SI,SI,1,1,1,1,1,0
1546864,24/03/2023,Colima,Ciudad de Villa de ílvarez,07/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1546934,23/02/2023,Colima,Manzanillo,22/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1547248,28/02/2023,Colima,Colima,21/01/2023,Espacio particular,1 - Familiar,SI,SI,NO,0,1,1,0,0,0
1547315,08/02/2023,Colima,Ciudad de Villa de ílvarez,26/01/2023,Espacio público,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,0,0
1547452,06/03/2023,Colima,Tecomán,03/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1548257,17/01/2023,Colima,Colima,06/01/2023,Espacio particular,1 - Familiar,SI,SI,NO,0,1,0,0,1,0
1548513,28/03/2023,Colima,Colima,02/03/2023,Espacio particular,1 - Familiar,SI,NO,NO,1,1,0,0,1,0
1548788,16/01/2023,Colima,Colima,14/01/2023,Espacio público,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1549646,25/01/2023,Colima,Manzanillo,08/01/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,1,0,0,0,0
1549933,27/03/2023,Colima,Colima,20/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1549949,13/03/2023,Colima,Ciudad de Villa de ílvarez,01/03/2023,Espacio particular,1 - Familiar,NO,SI,NO,1,1,0,0,0,0
1550042,20/02/2023,Colima,Colima,24/01/2023,Espacio particular,1 - Familiar,SI,SI,NO,0,1,0,0,0,0
1550347,30/01/2023,Colima,Manzanillo,18/08/2022,Espacio particular,1 - Familiar,SI,Desconocido,NO,0,1,0,1,0,0
1550817,07/03/2023,Colima,Cuauhtémoc,05/03/2023,Espacio particular,1 - Familiar,NO,NO,NO,0,1,0,0,1,0
1550829,15/03/2023,Colima,Tecomán,14/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1551228,27/02/2023,Colima,Colima,09/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1552026,24/02/2023,Colima,Colima,21/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1552268,13/02/2023,Colima,Tecomán,06/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1552644,20/01/2023,Colima,Ciudad de Villa de ílvarez,07/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1553085,30/01/2023,Colima,Manzanillo,28/01/2023,Espacio particular,1 - Familiar,SI,SI,Desconocido,1,0,0,0,0,0
1553130,28/02/2023,Colima,Comala,27/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,0,0
1553137,05/01/2023,Colima,Colima,04/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1553914,06/03/2023,Colima,Manzanillo,02/03/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,1,1,0,1,0
1553977,01/03/2023,Colima,Colima,25/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1553988,23/01/2023,Colima,Colima,26/12/2022,Espacio particular,1 - Familiar,SI,SI,NO,1,1,0,0,0,0
1554090,17/03/2023,Colima,Tecomán,15/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1555508,15/02/2023,Colima,Ciudad de Villa de ílvarez,01/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1555512,17/03/2023,Colima,Manzanillo,31/10/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,1,0,0,0
1555515,02/03/2023,Colima,Colima,09/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1555562,23/01/2023,Colima,Colima,23/12/2022,Espacio particular,1 - Familiar,SI,SI,NO,1,1,1,0,0,0
1556288,23/03/2023,Colima,Colima,07/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
